Id,Date,Transaction,Currency,Description
4658,2024-07-02T01:27:01,-625.94,USD,Online purchase
4659,2024-01-19T15:34:44,+646.75,USD,Medical expenses
4660,2024-08-06T13:22:15,+848.26,USD,School expences
4661,2024-09-29T06:52:59,-648.11,USD,Grocery shopping
4662,2024-12-25T02:52:53,+797.02,USD,Medical expenses
4663,2024-08-06T17:39:10,+16.92,USD,School expences
4664,2024-08-30T05:15:18,-960.37,USD,Utilities bill
4665,2024-03-09T18:58:49,+765.47,USD,Salary
4666,2024-05-18T04:09:07,+581.63,USD,Refunds
4667,2024-06-10T14:14:26,+126.5,USD,Rent payment
4668,2024-02-14T05:15:56,-440.15,USD,Rent payment
4669,2024-02-03T01:04:44,-36.15,USD,Videogames
4670,2024-11-03T05:26:34,-922.45,USD,Refunds
4671,2024-11-12T08:42:32,-701.99,USD,Videogames
4672,2024-04-12T10:12:13,+677.64,USD,School expences
4673,2024-10-14T14:00:49,-105.16,USD,School expences
4674,2024-11-14T22:29:20,-717.25,USD,Videogames
4675,2024-09-21T06:29:36,+778.87,USD,Rent payment
4676,2024-06-08T08:27:21,+104.88,USD,Refunds
4677,2024-03-29T20:02:57,-834.17,USD,Rent payment
4678,2024-10-20T03:52:56,-259.88,USD,Utilities bill
4679,2024-12-26T19:49:13,-667.16,USD,Utilities bill
4680,2024-02-25T00:02:39,+352.68,USD,Grocery shopping
4681,2024-12-19T08:51:20,+879.05,USD,Videogames
4682,2024-03-23T14:25:35,-79.32,USD,School expences
4683,2024-02-04T21:27:14,+983.82,USD,Medical expenses
4684,2024-07-23T23:27:43,+602.92,USD,Videogames
4685,2024-01-12T06:23:51,-544.48,USD,Refunds
4686,2024-04-04T04:00:18,-600.79,USD,Online purchase
4687,2024-02-24T01:42:55,-455.54,USD,Restaurant bill
4688,2024-04-09T20:20:28,-722.57,USD,Utilities bill
4689,2024-11-09T07:54:26,-487.88,USD,Refunds
4690,2024-08-09T03:28:39,+54.27,USD,School expences
4691,2024-07-02T18:20:50,-233.48,USD,Videogames
4692,2024-04-06T15:51:56,+124.31,USD,Videogames
4693,2024-07-30T00:07:05,-222.7,USD,Videogames
4694,2024-07-19T06:08:49,+193.65,USD,Rent payment
4695,2024-02-14T16:34:39,+589.46,USD,Videogames
4696,2024-06-15T21:10:17,-374.6,USD,Utilities bill
4697,2024-04-11T18:46:04,-894.04,USD,Grocery shopping
4698,2024-07-27T10:01:51,+51.75,USD,Videogames
4699,2024-06-10T09:54:25,-787.36,USD,Salary
4700,2024-03-28T02:28:58,-318.53,USD,Rent payment
4701,2024-07-29T14:11:12,-445.78,USD,School expences
4702,2024-07-12T18:05:04,-66.08,USD,Restaurant bill
4703,2024-01-12T08:28:50,+603.83,USD,Utilities bill
4704,2024-06-13T04:39:24,+631.0,USD,Medical expenses
4705,2024-11-28T17:51:06,-204.14,USD,Refunds
4706,2024-08-26T18:54:21,+922.25,USD,Videogames
4707,2024-07-20T19:00:46,-383.92,USD,Rent payment
4708,2024-08-10T20:34:35,+150.27,USD,Rent payment
4709,2024-08-29T07:22:14,-475.48,USD,Medical expenses
4710,2024-09-08T10:50:48,+669.79,USD,Utilities bill
4711,2024-07-21T14:24:32,-354.28,USD,Medical expenses
4712,2024-02-21T18:01:33,+215.74,USD,Refunds
4713,2024-05-06T23:33:33,-393.68,USD,Grocery shopping
4714,2024-11-24T19:19:05,-603.19,USD,Videogames
4715,2024-08-25T00:53:50,-854.25,USD,Videogames
4716,2024-07-23T23:22:04,-530.99,USD,Salary
4717,2024-11-21T18:50:33,-622.38,USD,Utilities bill
4718,2024-05-23T12:16:45,+760.51,USD,Videogames
4719,2024-02-23T15:22:14,+63.63,USD,Refunds
4720,2024-02-02T23:09:37,+689.53,USD,Rent payment
4721,2024-09-06T22:50:15,+734.79,USD,Videogames
4722,2024-02-10T09:29:21,-640.33,USD,Rent payment
4723,2024-10-30T12:30:33,+498.74,USD,Grocery shopping
4724,2024-02-19T10:13:57,+46.47,USD,Videogames
4725,2024-03-16T10:31:57,+720.27,USD,Rent payment
4726,2024-10-15T09:29:09,-407.6,USD,Medical expenses
4727,2024-11-21T10:55:42,-928.02,USD,Medical expenses
4728,2024-02-25T05:51:19,+740.52,USD,Medical expenses
4729,2024-10-09T07:14:11,-915.5,USD,Online purchase
4730,2024-12-10T00:15:03,+817.92,USD,Utilities bill
4731,2024-08-07T05:12:59,-929.16,USD,Salary
4732,2024-01-23T11:59:35,+203.3,USD,Medical expenses
4733,2024-08-20T20:58:46,+72.11,USD,Videogames
4734,2024-11-27T14:34:33,+534.26,USD,Videogames
4735,2024-03-26T15:18:00,+193.8,USD,Online purchase
4736,2024-06-16T19:17:21,-525.91,USD,Refunds
4737,2024-11-23T20:52:56,+443.56,USD,Medical expenses
4738,2024-03-19T01:48:37,+273.12,USD,Online purchase
4739,2024-06-16T10:07:03,-620.57,USD,Grocery shopping
4740,2024-06-06T03:02:14,-467.86,USD,Medical expenses
4741,2024-04-12T11:01:40,+103.94,USD,Salary
4742,2024-01-01T21:17:05,-8.3,USD,School expences
4743,2024-10-21T06:34:06,+408.5,USD,Restaurant bill
4744,2024-04-16T13:08:16,+390.11,USD,School expences
4745,2024-09-25T08:46:56,+309.47,USD,School expences
4746,2024-10-31T03:08:02,-319.71,USD,Online purchase
4747,2024-08-07T23:26:49,-84.37,USD,Salary
4748,2024-08-29T02:24:29,+360.27,USD,Online purchase
4749,2024-02-18T01:04:51,-618.08,USD,Online purchase
4750,2024-07-03T16:01:09,+125.83,USD,Videogames
4751,2024-12-30T18:52:20,+962.15,USD,Grocery shopping
4752,2024-02-26T08:00:22,+406.54,USD,Online purchase
4753,2024-01-20T04:45:36,+979.85,USD,Salary
4754,2024-07-28T04:08:08,-152.42,USD,Rent payment
4755,2024-03-21T08:43:31,-577.84,USD,Grocery shopping
4756,2024-12-28T05:25:04,+103.36,USD,Grocery shopping
4757,2024-01-12T10:11:28,+809.92,USD,Medical expenses
4758,2024-08-14T01:40:10,-759.64,USD,Online purchase
4759,2024-02-27T03:39:52,+428.32,USD,School expences
4760,2024-09-16T06:48:48,+226.12,USD,Rent payment
4761,2024-07-02T23:20:12,+898.44,USD,Refunds
4762,2024-04-26T09:40:35,+668.59,USD,Videogames
4763,2024-02-02T12:11:56,+401.61,USD,Rent payment
4764,2024-12-15T17:22:57,-522.23,USD,Restaurant bill
4765,2024-03-20T02:48:13,-649.18,USD,Grocery shopping
4766,2024-05-05T00:31:19,-24.49,USD,Online purchase
4767,2024-06-15T11:34:45,-937.75,USD,Salary
4768,2024-04-23T05:27:08,-351.96,USD,Rent payment
4769,2024-12-12T15:09:12,-677.85,USD,Videogames
4770,2024-07-29T20:33:53,+105.38,USD,Medical expenses
4771,2024-08-07T05:37:43,+213.7,USD,Online purchase
4772,2024-06-18T15:21:57,+624.46,USD,Rent payment
4773,2024-07-31T17:25:15,+797.67,USD,Videogames
4774,2024-05-25T11:30:31,-837.98,USD,Online purchase
4775,2024-06-14T15:16:57,-176.73,USD,Rent payment
4776,2024-12-30T18:58:14,-489.96,USD,Grocery shopping
4777,2024-07-18T02:52:00,+53.87,USD,Refunds
4778,2024-10-29T04:16:56,-510.07,USD,Rent payment
4779,2024-10-25T14:14:22,-999.84,USD,Medical expenses
4780,2024-12-22T17:33:18,-871.81,USD,School expences
4781,2024-05-02T05:02:22,-100.74,USD,Grocery shopping
4782,2024-08-01T23:38:35,-791.64,USD,School expences
4783,2024-06-29T06:33:58,+645.96,USD,Online purchase
4784,2024-09-01T00:18:12,+903.15,USD,Medical expenses
4785,2024-03-31T08:55:12,+558.71,USD,Grocery shopping
4786,2024-04-15T22:01:22,+500.81,USD,Grocery shopping
4787,2024-05-28T04:42:10,-752.65,USD,Utilities bill
4788,2024-04-28T06:39:36,-123.24,USD,Utilities bill
4789,2024-08-28T10:14:16,+932.99,USD,Grocery shopping
4790,2024-10-02T23:09:06,-12.05,USD,Salary
4791,2024-06-28T22:13:23,-126.44,USD,Videogames
4792,2024-07-29T06:14:02,+746.36,USD,Refunds
4793,2024-02-27T15:48:50,+638.26,USD,Salary
4794,2024-12-28T04:36:00,+432.9,USD,Utilities bill
4795,2024-04-09T19:19:30,+825.85,USD,School expences
4796,2024-01-24T03:50:28,+68.76,USD,School expences
4797,2024-12-10T08:50:54,+448.39,USD,Rent payment
4798,2024-06-22T05:04:56,-530.07,USD,Grocery shopping
4799,2024-10-16T23:13:26,-30.64,USD,Medical expenses
4800,2024-06-05T22:45:35,-309.28,USD,Utilities bill
4801,2024-10-06T05:24:46,-54.82,USD,Rent payment
4802,2024-02-18T08:30:03,+354.88,USD,Utilities bill
4803,2024-12-02T18:02:33,+89.02,USD,Rent payment
4804,2024-10-16T20:05:05,+348.02,USD,Videogames
4805,2024-01-02T17:31:27,+856.15,USD,Medical expenses
4806,2024-04-19T00:58:12,-327.38,USD,School expences
4807,2024-04-27T00:32:20,+531.63,USD,Salary
4808,2024-08-16T13:51:28,+186.47,USD,Rent payment
4809,2024-05-30T06:00:05,+54.88,USD,Salary
4810,2024-11-03T10:08:26,+135.79,USD,Utilities bill
4811,2024-03-03T08:51:07,-91.59,USD,Refunds
4812,2024-12-22T07:30:45,-476.8,USD,Refunds
4813,2024-03-02T18:49:00,-635.24,USD,Utilities bill
4814,2024-08-30T11:23:06,-119.62,USD,Utilities bill
4815,2024-04-28T16:46:30,+288.08,USD,Grocery shopping
4816,2024-12-04T22:17:17,-263.4,USD,Restaurant bill
4817,2024-05-30T02:31:48,+76.83,USD,Rent payment
4818,2024-04-19T11:20:12,+606.31,USD,School expences
4819,2024-03-15T02:58:51,+5.97,USD,Online purchase
4820,2024-03-29T20:35:58,+901.08,USD,Rent payment
4821,2024-09-17T12:51:40,-753.11,USD,Videogames
4822,2024-11-14T05:51:38,+518.64,USD,Online purchase
4823,2024-02-11T14:24:21,+504.27,USD,Rent payment
4824,2024-04-16T13:25:20,-719.42,USD,Salary
4825,2024-07-16T14:05:41,-621.34,USD,School expences
4826,2024-11-21T12:47:29,+914.56,USD,Online purchase
4827,2024-06-25T14:29:39,+914.01,USD,Medical expenses
4828,2024-02-27T03:51:42,+231.63,USD,Restaurant bill
4829,2024-05-09T07:41:10,+633.48,USD,Rent payment
4830,2024-05-14T02:12:12,+246.33,USD,Refunds
4831,2024-01-16T10:45:21,+359.38,USD,Grocery shopping
4832,2024-05-22T09:38:34,-353.89,USD,Utilities bill
4833,2024-11-17T12:08:31,+126.27,USD,Salary
4834,2024-03-18T03:56:20,-125.52,USD,Online purchase
4835,2024-06-18T14:40:14,+874.55,USD,Utilities bill
4836,2024-11-04T11:25:05,-204.79,USD,Salary
4837,2024-04-25T05:40:57,+677.48,USD,Salary
4838,2024-08-15T15:56:46,+776.07,USD,Medical expenses
4839,2024-01-13T14:09:27,-211.93,USD,Utilities bill
4840,2024-08-06T23:22:42,-789.3,USD,Videogames
4841,2024-12-21T23:08:30,-128.24,USD,Utilities bill
4842,2024-08-07T19:39:09,-773.03,USD,Utilities bill
4843,2024-09-26T01:19:41,-890.52,USD,Refunds
4844,2024-11-26T20:21:43,+761.0,USD,Rent payment
4845,2024-06-07T15:31:16,-175.49,USD,Grocery shopping
4846,2024-09-15T13:39:24,-126.13,USD,Videogames
4847,2024-02-02T01:01:11,+682.67,USD,Rent payment
4848,2024-02-22T09:55:06,+738.97,USD,Online purchase
4849,2024-07-03T07:30:08,-539.39,USD,Refunds
4850,2024-07-02T12:31:59,+309.22,USD,Grocery shopping
4851,2024-12-09T11:44:49,+348.6,USD,Rent payment
4852,2024-08-28T02:13:29,+226.79,USD,Online purchase
4853,2024-10-11T22:11:53,-1.32,USD,Refunds
4854,2024-09-17T14:01:01,+222.38,USD,Medical expenses
4855,2024-04-12T00:22:08,+34.29,USD,Medical expenses
4856,2024-03-02T08:24:32,+169.65,USD,Rent payment
4857,2024-08-06T18:15:41,+926.18,USD,Salary
4858,2024-03-26T02:49:13,-102.93,USD,Restaurant bill
4859,2024-10-25T19:47:02,-713.87,USD,Online purchase
4860,2024-11-14T16:18:19,-262.52,USD,School expences
4861,2024-07-09T08:37:35,+643.78,USD,Salary
4862,2024-03-26T16:46:10,-599.52,USD,Videogames
4863,2024-05-04T07:02:27,+420.6,USD,School expences
4864,2024-03-15T01:37:38,-305.08,USD,Salary
4865,2024-04-16T00:44:10,+829.75,USD,Salary
4866,2024-01-09T03:32:04,+553.89,USD,Grocery shopping
4867,2024-06-21T23:53:24,-702.03,USD,Medical expenses
4868,2024-10-15T16:01:29,-684.68,USD,School expences
4869,2024-04-03T21:01:12,+807.93,USD,Utilities bill
4870,2024-08-09T07:23:27,+946.9,USD,Medical expenses
4871,2024-04-14T20:35:28,-731.51,USD,Videogames
4872,2024-02-15T18:25:32,+845.07,USD,Salary
4873,2024-03-21T12:29:30,+158.93,USD,Salary
4874,2024-07-06T22:44:06,+572.14,USD,Videogames
4875,2024-02-17T12:12:35,-653.9,USD,Utilities bill
4876,2024-10-13T12:49:29,-126.66,USD,Refunds
4877,2024-04-17T02:31:21,-990.26,USD,Refunds
4878,2024-01-29T17:35:38,+289.03,USD,Grocery shopping
4879,2024-08-10T13:59:27,+615.96,USD,Videogames
4880,2024-05-06T10:11:17,-78.52,USD,School expences
4881,2024-07-21T22:54:27,+593.44,USD,Medical expenses
4882,2024-04-29T02:15:20,-713.5,USD,School expences
4883,2024-07-02T14:29:29,-988.28,USD,Grocery shopping
4884,2024-02-20T08:22:00,+589.51,USD,Utilities bill
4885,2024-07-07T05:29:34,+169.36,USD,School expences
4886,2024-11-24T14:46:25,-867.88,USD,Rent payment
4887,2024-06-24T00:31:50,-63.8,USD,School expences
4888,2024-05-03T04:26:10,+958.54,USD,Refunds
4889,2024-03-05T15:27:59,+707.19,USD,Online purchase
4890,2024-01-03T18:40:03,+711.58,USD,Online purchase
4891,2024-01-04T21:13:22,-24.24,USD,Refunds
4892,2024-07-04T10:14:10,+686.99,USD,Refunds
4893,2024-01-04T02:23:21,+563.97,USD,Grocery shopping
4894,2024-11-17T16:04:59,-209.9,USD,Grocery shopping
4895,2024-01-27T17:52:28,+253.03,USD,Salary
4896,2024-12-08T14:33:57,-696.0,USD,Restaurant bill
4897,2024-05-04T01:58:00,+99.47,USD,Refunds
4898,2024-01-31T03:21:51,-979.22,USD,Restaurant bill
4899,2024-04-26T01:53:41,+766.9,USD,Salary
4900,2024-02-19T04:39:35,+939.23,USD,Videogames
4901,2024-11-11T18:40:37,-664.28,USD,Videogames
4902,2024-11-02T09:38:09,-332.15,USD,Rent payment
4903,2024-06-02T02:50:11,+620.67,USD,Rent payment
4904,2024-12-15T08:59:53,+591.08,USD,Salary
4905,2024-04-08T11:58:04,+136.35,USD,Rent payment
4906,2024-04-07T07:08:46,+813.96,USD,Salary
4907,2024-01-12T05:39:39,-818.89,USD,Rent payment
4908,2024-11-03T11:39:52,+213.86,USD,Online purchase
4909,2024-03-28T12:56:51,+327.14,USD,Refunds
4910,2024-07-14T15:32:58,+638.65,USD,Utilities bill
4911,2024-01-18T09:03:20,+802.27,USD,Refunds
4912,2024-07-02T13:58:29,+239.26,USD,School expences
4913,2024-07-28T20:40:05,+955.33,USD,Refunds
4914,2024-05-04T17:59:18,-268.78,USD,Rent payment
4915,2024-10-30T18:32:14,-715.49,USD,Salary
4916,2024-08-05T05:45:15,-909.5,USD,Salary
4917,2024-05-18T06:47:54,+26.0,USD,Online purchase
4918,2024-07-13T19:59:36,-31.5,USD,Grocery shopping
4919,2024-10-13T13:22:57,-346.8,USD,Online purchase
4920,2024-03-10T02:49:56,-387.48,USD,Salary
4921,2024-10-21T06:43:28,+412.24,USD,Restaurant bill
4922,2024-01-15T00:34:46,-193.13,USD,Utilities bill
4923,2024-05-27T16:25:59,+730.96,USD,Online purchase
4924,2024-12-30T14:06:05,+970.17,USD,Restaurant bill
4925,2024-03-02T10:20:30,+670.71,USD,Utilities bill
4926,2024-10-11T19:45:59,-442.55,USD,Utilities bill
4927,2024-05-21T03:04:38,+899.89,USD,Salary
4928,2024-08-08T07:29:58,-571.15,USD,Medical expenses
4929,2024-02-05T12:15:01,-355.12,USD,Restaurant bill
4930,2024-11-29T16:12:29,+171.04,USD,Grocery shopping
4931,2024-08-28T13:56:51,+193.21,USD,Utilities bill
4932,2024-07-21T17:45:01,+594.65,USD,Restaurant bill
4933,2024-10-07T09:10:16,+269.3,USD,Online purchase
4934,2024-07-08T14:08:12,-115.0,USD,Utilities bill
4935,2024-07-23T12:23:44,-133.31,USD,Salary
4936,2024-01-16T11:54:22,+960.78,USD,Videogames
4937,2024-12-08T04:21:08,-995.93,USD,Refunds
4938,2024-08-10T07:14:06,-135.88,USD,Online purchase
4939,2024-08-19T22:34:08,+983.13,USD,Restaurant bill
4940,2024-02-18T12:59:05,+680.38,USD,Medical expenses
4941,2024-07-30T10:52:16,+26.68,USD,Refunds
4942,2024-06-25T21:32:43,+425.6,USD,Grocery shopping
4943,2024-04-19T11:28:37,-184.89,USD,Medical expenses
4944,2024-01-18T11:08:57,+44.01,USD,Refunds
4945,2024-06-16T09:38:24,+200.35,USD,Online purchase
4946,2024-04-05T13:37:23,+808.73,USD,School expences
4947,2024-11-24T21:50:52,-110.05,USD,Rent payment
4948,2024-01-29T06:02:36,-199.89,USD,Rent payment
4949,2024-10-30T19:49:08,-894.3,USD,Utilities bill
4950,2024-07-20T15:57:35,-958.57,USD,Utilities bill
4951,2024-12-19T13:41:45,-362.76,USD,School expences
4952,2024-07-25T11:28:13,+503.04,USD,Rent payment
4953,2024-06-16T08:58:54,+104.55,USD,Grocery shopping
4954,2024-05-14T11:01:00,-691.72,USD,Refunds
4955,2024-09-17T17:06:39,+1.3,USD,Grocery shopping
4956,2024-12-24T22:49:11,+232.25,USD,Online purchase
4957,2024-11-03T07:32:46,-226.83,USD,Refunds
4958,2024-03-31T08:56:37,+577.43,USD,Restaurant bill
4959,2024-05-27T20:09:59,-991.35,USD,Rent payment
4960,2024-09-19T00:47:42,+524.52,USD,Medical expenses
4961,2024-07-13T10:33:05,+354.98,USD,School expences
4962,2024-08-28T00:39:43,+308.58,USD,School expences
4963,2024-01-08T20:39:20,-752.6,USD,Refunds
4964,2024-05-03T03:51:27,-291.73,USD,Rent payment
4965,2024-09-25T12:18:45,-546.56,USD,Grocery shopping
4966,2024-01-01T02:51:32,-427.14,USD,Utilities bill
4967,2024-02-06T10:10:26,-726.0,USD,Refunds
4968,2024-12-10T19:07:46,-740.09,USD,Medical expenses
4969,2024-07-16T04:38:51,+124.1,USD,Rent payment
4970,2024-05-25T05:02:29,-931.52,USD,School expences
4971,2024-11-02T06:05:10,-108.78,USD,Salary
4972,2024-10-28T23:45:07,+513.22,USD,School expences
4973,2024-04-17T23:26:58,+357.31,USD,Utilities bill
4974,2024-04-06T08:44:51,-594.23,USD,Online purchase
4975,2024-08-27T07:19:20,-822.73,USD,Restaurant bill
4976,2024-01-31T08:10:06,+979.48,USD,Salary
4977,2024-11-01T22:18:40,+206.16,USD,Refunds
4978,2024-09-23T15:31:46,-116.51,USD,Online purchase
4979,2024-07-27T08:12:01,+64.93,USD,Utilities bill
4980,2024-10-31T20:02:29,+418.03,USD,Medical expenses
4981,2024-02-20T04:21:58,+775.83,USD,Utilities bill
4982,2024-05-07T02:52:10,+502.22,USD,Grocery shopping
4983,2024-02-19T04:39:49,+106.8,USD,School expences
4984,2024-10-01T14:51:27,-348.84,USD,Grocery shopping
4985,2024-05-16T01:19:27,+841.79,USD,Medical expenses
4986,2024-09-17T23:18:18,+160.41,USD,Grocery shopping
4987,2024-07-19T00:11:10,+88.01,USD,Salary
4988,2024-10-29T21:51:56,-104.69,USD,Rent payment
4989,2024-04-13T01:57:25,-475.33,USD,Rent payment
4990,2024-07-30T13:50:26,+879.01,USD,School expences
4991,2024-03-22T11:51:39,+892.52,USD,Online purchase
4992,2024-08-20T11:00:20,-201.08,USD,Restaurant bill
4993,2024-09-02T10:09:39,+729.25,USD,Grocery shopping
4994,2024-03-24T17:07:20,-49.91,USD,Videogames
4995,2024-01-11T00:54:51,-232.65,USD,Rent payment
4996,2024-03-30T02:40:52,-70.62,USD,Online purchase
4997,2024-05-27T01:48:40,+22.47,USD,Restaurant bill
4998,2024-08-13T10:12:58,+458.53,USD,Salary
4999,2024-07-03T04:29:04,-808.96,USD,Refunds
5000,2024-06-13T04:41:35,+839.73,USD,Videogames
5001,2024-10-16T20:32:12,+34.32,USD,Refunds
5002,2024-06-17T10:04:45,+188.09,USD,Refunds
5003,2024-11-25T21:28:12,-820.3,USD,Medical expenses
5004,2024-11-08T11:56:14,-905.39,USD,Medical expenses
5005,2024-10-02T22:30:27,-539.7,USD,Rent payment
5006,2024-10-19T23:00:23,-421.44,USD,School expences
5007,2024-11-15T07:10:50,+886.8,USD,School expences
5008,2024-09-05T10:30:03,-652.97,USD,Videogames
5009,2024-04-01T16:13:02,+132.55,USD,Grocery shopping
5010,2024-08-15T22:44:28,-118.42,USD,Salary
5011,2024-09-05T23:07:34,-311.98,USD,School expences
5012,2024-09-24T09:25:41,+620.38,USD,Refunds
5013,2024-02-22T06:15:40,+688.93,USD,Rent payment
5014,2024-02-26T08:35:54,-435.57,USD,Refunds
5015,2024-07-11T23:51:52,-241.05,USD,Rent payment
5016,2024-06-20T01:17:56,+745.05,USD,Grocery shopping
5017,2024-01-28T22:22:12,-726.71,USD,Grocery shopping
5018,2024-04-11T00:36:12,-81.84,USD,Refunds
5019,2024-02-22T01:06:43,-226.42,USD,Medical expenses
5020,2024-12-27T19:48:54,-849.68,USD,Utilities bill
5021,2024-09-29T11:42:13,+24.34,USD,Videogames
5022,2024-10-28T03:21:49,+505.67,USD,Videogames
5023,2024-04-04T19:39:40,-165.52,USD,School expences
5024,2024-10-27T11:05:53,+483.4,USD,Grocery shopping
5025,2024-11-04T20:13:51,+524.17,USD,Refunds
5026,2024-03-23T12:35:56,+707.96,USD,Grocery shopping
5027,2024-11-12T06:20:44,+977.38,USD,Online purchase
5028,2024-11-16T05:11:58,+190.31,USD,Grocery shopping
5029,2024-02-15T05:32:43,+484.27,USD,Restaurant bill
5030,2024-07-16T11:14:31,+486.56,USD,School expences
5031,2024-11-03T01:57:44,+578.48,USD,Salary
5032,2024-03-16T18:30:47,-855.31,USD,Grocery shopping
5033,2024-09-13T23:01:00,-611.3,USD,Medical expenses
5034,2024-01-04T23:22:05,+891.91,USD,Videogames
5035,2024-04-07T17:51:07,+353.78,USD,Salary
5036,2024-01-18T00:11:01,+123.08,USD,Rent payment
5037,2024-10-01T09:42:44,+592.25,USD,Grocery shopping
5038,2024-11-28T00:32:42,-966.68,USD,Utilities bill
5039,2024-05-19T16:01:22,+178.25,USD,Videogames
5040,2024-12-21T03:30:54,+211.69,USD,Online purchase
5041,2024-06-04T14:42:14,+948.66,USD,Refunds
5042,2024-01-03T01:55:22,-630.0,USD,Videogames
5043,2024-01-01T13:17:23,-219.26,USD,Online purchase
5044,2024-03-16T15:03:09,-845.46,USD,Utilities bill
5045,2024-03-24T10:43:21,-11.73,USD,Salary
5046,2024-10-16T07:16:00,+167.67,USD,Rent payment
5047,2024-08-29T19:24:26,-699.16,USD,Utilities bill
5048,2024-01-12T22:35:16,-261.05,USD,Salary
5049,2024-05-21T12:15:18,+773.56,USD,Utilities bill
5050,2024-02-15T01:27:34,+816.99,USD,Refunds
5051,2024-03-31T19:08:38,+695.03,USD,Videogames
5052,2024-01-16T10:52:10,+853.32,USD,Videogames
5053,2024-11-07T00:41:37,+680.84,USD,Online purchase
5054,2024-11-04T12:03:24,-300.85,USD,Restaurant bill
5055,2024-04-30T20:45:43,-313.32,USD,Utilities bill
5056,2024-06-05T02:59:11,-647.78,USD,Medical expenses
5057,2024-09-04T08:35:44,+482.77,USD,Restaurant bill
5058,2024-06-21T19:58:47,+328.74,USD,Salary
5059,2024-03-14T01:21:34,+931.22,USD,Rent payment
5060,2024-06-19T21:58:25,+346.79,USD,Videogames
5061,2024-03-23T13:19:59,-204.88,USD,Online purchase
5062,2024-08-11T22:30:57,-239.01,USD,Refunds
5063,2024-12-13T04:39:09,+670.44,USD,Restaurant bill
5064,2024-01-04T10:08:43,-877.71,USD,Medical expenses
5065,2024-05-03T13:54:41,+953.1,USD,Grocery shopping
5066,2024-06-22T09:38:33,-972.21,USD,Online purchase
5067,2024-12-30T13:45:12,+270.55,USD,School expences
5068,2024-03-09T20:22:24,-852.68,USD,School expences
5069,2024-04-19T06:25:58,+30.8,USD,Videogames
